"MONTH","YEAR","ave_precip_mo","ave_mo_t","opium_t","mj_t","coca_t","fips"
5,1970,9,10.33167,30,29,0,"SH"
5,1971,12.25806,11.01935,29,29,0,"SH"
5,1972,10.3871,10.88387,31,31,0,"SH"
5,1973,5.741935,11.17742,31,31,0,"SH"
5,1974,10.6129,12.03387,31,31,0,"SH"
5,1975,6.83871,10.76935,31,31,0,"SH"
5,1976,6.741935,11.31613,30,30,0,"SH"
5,1977,5.806452,12.18226,31,31,1,"SH"
5,1978,12.09677,11.63065,31,30,0,"SH"
5,1979,15.29032,12.42419,31,31,0,"SH"
5,1980,12.22581,10.49516,28,28,0,"SH"
5,1981,8.709677,10.68548,31,30,0,"SH"
5,1982,8.516129,10.73548,31,31,0,"SH"
5,1983,16.48387,10.18548,31,31,0,"SH"
5,1984,9.16129,10.62742,31,29,0,"SH"
5,1985,10.12903,12.94839,31,31,0,"SH"
5,1986,8.483871,12.09839,31,31,0,"SH"
5,1987,10.77419,11.74516,31,31,0,"SH"
5,1988,8.935484,11.65968,31,31,0,"SH"
5,1989,7.032258,10.81129,31,31,0,"SH"
5,1990,6.774194,11.54194,31,30,0,"SH"
5,1991,7.258065,11.26452,30,30,0,"SH"
5,1992,11.16129,12.38065,29,29,0,"SH"
5,1993,7.806452,10.83065,31,31,0,"SH"
5,1994,13.54839,11.29839,31,31,0,"SH"
5,1995,10.93548,12.08226,31,31,0,"SH"
5,1996,5.483871,10.8,31,30,0,"SH"
5,1997,7.064516,12.14032,31,31,1,"SH"
5,1998,10.03226,10.51613,31,31,0,"SH"
5,1999,7.516129,12.51452,31,31,1,"SH"
5,2000,12.16667,12.20167,30,30,0,"SH"
5,2001,6.033333,9.076667,30,30,0,"SH"
6,1970,16,9.568333,30,29,0,"SH"
6,1971,6.933333,9.256667,30,29,0,"SH"
6,1972,12.4,10.62167,30,30,0,"SH"
6,1973,7.7,9.781667,30,29,0,"SH"
6,1974,12.63333,9.76,28,27,0,"SH"
6,1975,11.86667,10.35333,30,29,0,"SH"
6,1976,12.83333,10.205,28,28,0,"SH"
6,1977,9.066667,10.22667,30,30,0,"SH"
6,1978,13.16667,11.10167,30,30,0,"SH"
6,1979,11.56667,11.205,30,30,0,"SH"
6,1980,9.1,9.923333,27,27,0,"SH"
6,1981,8.633333,10.70833,29,29,0,"SH"
6,1982,14.46667,10.03333,30,29,0,"SH"
6,1983,12.73333,9.788333,30,29,0,"SH"
6,1984,9.333333,9.59,29,28,0,"SH"
6,1985,11.36667,10.02333,28,23,0,"SH"
6,1986,7.1,9.513333,29,28,0,"SH"
6,1987,14.8,10.8,30,30,0,"SH"
6,1988,8.366667,9.763333,30,29,0,"SH"
6,1989,9.366667,10.53333,28,27,0,"SH"
6,1990,4.833333,11.37667,30,30,0,"SH"
6,1991,8.9,9.898333,27,26,0,"SH"
6,1992,9.566667,10.90833,29,29,0,"SH"
6,1993,16.3,11.12167,30,30,0,"SH"
6,1994,12.16667,10.32833,29,29,0,"SH"
6,1995,8.966667,10.96,30,30,0,"SH"
6,1996,11.8,10.11333,30,30,0,"SH"
6,1997,16.03333,9.753333,30,28,0,"SH"
6,1998,11.43333,9.095,30,30,0,"SH"
6,1999,8.433333,10.11167,30,30,0,"SH"
6,2000,18,5.5,0,0,0,"SH"
7,1970,5.741935,8.73871,30,29,0,"SH"
7,1971,6.83871,8.859677,26,25,0,"SH"
7,1972,9.612903,9.837097,30,30,0,"SH"
7,1973,8.258065,8.206452,25,25,0,"SH"
7,1974,9.935484,8.730645,28,28,0,"SH"
7,1975,8.225806,9.267742,28,28,0,"SH"
7,1976,11.22581,10.20806,30,30,0,"SH"
7,1977,9.129032,8.65,27,27,0,"SH"
7,1978,4.516129,9.669355,26,26,0,"SH"
7,1979,8.322581,9.520968,29,29,0,"SH"
7,1980,7.451613,9.567742,27,26,0,"SH"
7,1981,9.580645,8.693548,27,25,0,"SH"
7,1982,11.74194,10.67742,30,29,0,"SH"
7,1983,8.83871,9.404839,30,29,0,"SH"
7,1984,9.451613,8.748387,28,27,0,"SH"
7,1985,6.451613,8.877419,29,27,0,"SH"
7,1986,16.51613,9.724194,31,30,0,"SH"
7,1987,6.354839,9.893548,29,29,0,"SH"
7,1988,5.193548,8.945161,30,30,0,"SH"
7,1989,6.677419,9.270968,27,27,0,"SH"
7,1990,8.451613,9.077419,30,30,0,"SH"
7,1991,14,9.762903,30,29,0,"SH"
7,1992,13.74194,8.66129,29,25,0,"SH"
7,1993,8.032258,8.45,27,26,0,"SH"
7,1994,7.612903,11.58065,31,31,0,"SH"
7,1995,10.3871,10.13387,31,31,0,"SH"
7,1996,7.387097,9.148387,29,28,0,"SH"
7,1997,11.67742,10.19677,30,30,0,"SH"
7,1998,6.064516,10.94355,31,31,0,"SH"
7,1999,8.322581,8.151613,28,25,0,"SH"
7,2000,9.16129,8.929032,29,26,0,"SH"
8,1970,7,9.743548,27,26,0,"SH"
8,1971,12.32258,9.232258,29,29,0,"SH"
8,1972,7.419355,9.156452,28,28,0,"SH"
8,1973,8.258065,8.883871,30,29,0,"SH"
8,1974,6.451613,9.2,31,31,0,"SH"
8,1975,6.258065,10.07581,31,30,0,"SH"
8,1976,10.41935,9.695161,28,28,0,"SH"
8,1977,8.870968,8.108065,28,27,0,"SH"
8,1978,6.258065,8.670968,28,27,0,"SH"
8,1979,7.354839,9.083871,26,26,0,"SH"
8,1980,9.032258,8.845161,29,29,0,"SH"
8,1981,9.225806,9.954839,29,29,0,"SH"
8,1982,5.580645,10.09032,30,30,0,"SH"
8,1983,15.48387,9.240323,29,29,0,"SH"
8,1984,8.677419,8.540323,28,26,0,"SH"
8,1985,11.19355,8.953226,28,26,0,"SH"
8,1986,6.193548,8.622581,29,28,0,"SH"
8,1987,15.45161,8.885484,27,27,0,"SH"
8,1988,13.16129,8.696774,29,27,0,"SH"
8,1989,8.064516,8.487097,27,26,0,"SH"
8,1990,11.64516,9.685484,28,28,0,"SH"
8,1991,5.258065,9.093548,27,27,0,"SH"
8,1992,9.290323,9.056452,30,28,0,"SH"
8,1993,11.58065,10.03226,31,30,0,"SH"
8,1994,11.09677,10.33548,30,30,0,"SH"
8,1995,12.12903,8.012903,29,28,0,"SH"
8,1996,10.32258,8.290323,29,28,0,"SH"
8,1997,5.870968,9.575806,29,29,0,"SH"
8,1998,10.25806,8.53871,27,26,0,"SH"
8,1999,8.870968,9.251613,30,29,0,"SH"
8,2000,8.548387,10.89516,31,31,0,"SH"
9,1970,9.666667,9.073333,24,24,0,"SH"
9,1971,7.133333,9.176667,30,30,0,"SH"
9,1972,10.06667,10.28167,30,30,0,"SH"
9,1973,11.13333,8.588333,27,27,0,"SH"
9,1974,12.16667,9.016667,29,29,0,"SH"
9,1975,7.033333,9.02,30,29,0,"SH"
9,1976,7.9,9.016667,28,27,0,"SH"
9,1977,7.5,10.365,28,28,0,"SH"
9,1978,8.466667,9.023333,28,28,0,"SH"
9,1979,7.6,10.26,29,29,0,"SH"
9,1980,19.4,10.33833,29,29,0,"SH"
9,1981,6.833333,9.518333,29,29,0,"SH"
9,1982,7.066667,9.296667,28,27,0,"SH"
9,1983,5.8,8.37,27,27,0,"SH"
9,1984,4.866667,7.52,23,23,0,"SH"
9,1985,9.266667,7.543333,25,23,0,"SH"
9,1986,7.2,8.968333,29,28,0,"SH"
9,1987,12.96667,10.19,30,30,0,"SH"
9,1988,9.133333,8.76,27,27,0,"SH"
9,1989,6.9,8.476667,25,24,0,"SH"
9,1990,5,8.661667,30,29,0,"SH"
9,1991,9.3,9.061667,29,29,0,"SH"
9,1992,5.1,10.205,29,28,0,"SH"
9,1993,12,9.231667,29,27,0,"SH"
9,1995,13.23333,9.341667,27,27,0,"SH"
9,1996,10.56667,8.251667,25,25,0,"SH"
9,1997,13.16667,9.575,29,29,0,"SH"
9,1998,6.3,9.356667,29,29,0,"SH"
9,1999,6.366667,9.666667,29,28,0,"SH"
9,2000,6.1,9.405,28,28,0,"SH"
10,1970,11.12903,10.59032,31,31,0,"SH"
10,1971,8.322581,10.1871,31,30,0,"SH"
10,1972,8.387097,11.11452,31,31,0,"SH"
10,1973,4.225806,10.3,31,31,0,"SH"
10,1974,7.193548,10.37742,31,31,0,"SH"
10,1975,7.935484,9.791935,28,27,0,"SH"
10,1976,9.709677,10.62581,30,30,0,"SH"
10,1977,8,9.809677,29,28,0,"SH"
10,1978,16.54839,10.39194,31,31,0,"SH"
10,1979,8.483871,9.941935,31,29,0,"SH"
10,1980,7.290323,11.2629,31,31,0,"SH"
10,1981,6.290323,11.08065,31,31,0,"SH"
10,1982,11.74194,11.49839,31,31,0,"SH"
10,1983,6.193548,10.91935,31,31,0,"SH"
10,1984,5.709677,11.10161,31,31,0,"SH"
10,1985,13.90323,9.264516,30,28,0,"SH"
10,1986,19.03226,9.495161,30,30,0,"SH"
10,1987,11.09677,10.85645,31,30,0,"SH"
10,1990,5.967742,11.28871,31,31,0,"SH"
10,1992,5.290323,11.04516,31,31,0,"SH"
10,1993,10.22581,10.49839,31,31,0,"SH"
10,1994,10.6129,11.32258,31,31,0,"SH"
10,1995,6.096774,10.8129,30,30,0,"SH"
10,1996,12.35484,10.44516,31,31,0,"SH"
10,1997,7.83871,10.20323,30,30,0,"SH"
10,1998,6.580645,11.34032,31,31,0,"SH"
10,1999,9.419355,10.49032,31,30,0,"SH"
10,2000,7.548387,10.69194,31,31,0,"SH"
11,1970,5.866667,12.075,30,30,1,"SH"
11,1971,8.633333,12.45,30,30,0,"SH"
11,1972,13.9,12.09,29,29,0,"SH"
11,1973,9.566667,13.42667,30,30,0,"SH"
11,1974,5.9,12.44833,30,30,2,"SH"
11,1975,6.866667,11.63667,30,30,0,"SH"
11,1976,5.466667,12.25667,30,30,0,"SH"
11,1977,13.13333,12.18167,30,30,0,"SH"
11,1978,7.833333,13.29,30,30,1,"SH"
11,1979,6.466667,13.02167,30,30,0,"SH"
11,1980,5.666667,12.82833,30,30,0,"SH"
11,1981,4.533333,11.49,30,30,0,"SH"
11,1982,19.96667,12.77333,30,30,0,"SH"
11,1983,7.7,12.04833,30,30,0,"SH"
11,1984,10.66667,12.555,30,30,0,"SH"
11,1985,14.26667,11.035,30,30,0,"SH"
11,1986,7.266667,13.05167,30,30,0,"SH"
11,1987,9.533333,10.83833,30,30,0,"SH"
11,1988,5.6,12.51167,30,30,0,"SH"
11,1989,10.76667,12.86333,30,30,0,"SH"
11,1990,6.3,11.48833,30,30,0,"SH"
11,1992,6.1,13.28333,30,30,0,"SH"
11,1993,8.033333,11.41667,30,30,0,"SH"
11,1994,9.4,11.31167,29,29,0,"SH"
11,1995,9.766667,11.73167,30,30,0,"SH"
11,1996,3.966667,10.99,30,30,0,"SH"
11,1997,12.03333,10.84833,30,30,0,"SH"
11,1998,11.3,11.715,30,30,0,"SH"
11,1999,8.533333,11.605,30,30,1,"SH"
11,2000,7.482759,12.73966,29,29,0,"SH"
12,1970,12.03226,13.17581,31,31,0,"SH"
12,1971,6.548387,14.42903,31,31,3,"SH"
12,1972,9.129032,11.49516,31,31,0,"SH"
12,1973,8.354839,14.34032,31,31,5,"SH"
12,1974,6.483871,13.6,31,31,0,"SH"
12,1975,6.774194,14.10968,31,31,2,"SH"
12,1976,9.709677,13.11129,31,31,0,"SH"
12,1977,7.096774,12.67419,31,31,0,"SH"
12,1978,13.64516,12.97419,31,31,0,"SH"
12,1979,9.935484,13.7871,31,31,0,"SH"
12,1980,6.83871,13.9129,31,31,3,"SH"
12,1981,4,14.09355,31,31,1,"SH"
12,1982,6.806452,12.11129,31,31,1,"SH"
12,1983,9.677419,13.05645,31,31,0,"SH"
12,1984,12.64516,13.77581,31,31,2,"SH"
12,1985,7.612903,13.02742,31,31,0,"SH"
12,1986,7.129032,13.73548,31,31,2,"SH"
12,1987,8.096774,13.10806,31,31,0,"SH"
12,1988,6.387097,13.15,30,30,0,"SH"
12,1989,4.774194,13.84677,31,31,0,"SH"
12,1990,5.903226,14.06613,31,31,3,"SH"
12,1992,11.48387,14.31452,31,31,0,"SH"
12,1993,1.774194,15.05333,30,30,4,"SH"
12,1994,10.22581,12.77581,31,31,0,"SH"
12,1995,6.935484,13.94355,31,31,1,"SH"
12,1996,10.03226,13.37258,31,31,1,"SH"
12,1997,9.387097,13.19194,31,31,2,"SH"
12,1998,9.677419,14.96129,31,31,2,"SH"
12,1999,3.709677,14.71129,31,31,4,"SH"
12,2000,12,17.65,1,1,0,"SH"
1,1973,0.32,4.727273,4,4,0,"SP"
1,1974,0.3833333,6.423077,8,8,0,"SP"
1,1975,0.05517241,7.321429,10,10,0,"SP"
1,1976,0.1793103,5.2,7,7,0,"SP"
1,1977,2.417241,5.846154,6,6,0,"SP"
1,1978,0.6933333,5.722222,12,12,0,"SP"
1,1979,1.963333,8.382353,15,15,0,"SP"
1,1980,0.1137931,6.75,13,13,0,"SP"
1,1981,0.01111111,7.8,13,13,0,"SP"
1,1982,5.675,9.54,9,9,0,"SP"
1,1983,0,5.415789,10,9,0,"SP"
1,1984,0.3181818,7.8,5,5,0,"SP"
1,1985,0.5809524,6.022222,6,5,0,"SP"
1,1988,6.125,8.84,5,5,0,"SP"
1,1989,0,4.575,1,1,0,"SP"
1,1990,0.2190476,7.092857,6,5,0,"SP"
1,1991,0,6.62,4,3,0,"SP"
1,1992,0.08333333,2.957692,2,2,0,"SP"
1,1993,0,6.471429,5,4,0,"SP"
1,1994,0,8.444444,7,7,0,"SP"
1,1995,0.06190476,8.245455,9,8,0,"SP"
1,1996,2.145455,8.825,8,7,0,"SP"
1,1997,2.55,8.125,5,4,0,"SP"
1,1998,0.68,7.483333,2,2,0,"SP"
1,1999,0.62,6.707143,5,4,0,"SP"
1,2000,1.244444,5.15,4,4,0,"SP"
1,2001,1.283333,7.916667,8,8,0,"SP"
1,2002,4.075,7.375,4,4,0,"SP"
1,2003,1.26875,8.975,1,1,0,"SP"
1,2004,0.4451613,8.861111,7,7,0,"SP"
1,2005,0.02758621,7.9,2,2,0,"SP"
1,2006,0.6133333,5.75,3,3,0,"SP"
1,2007,0.28,3.225,0,0,0,"SP"
1,2008,0.2322581,2.7,1,1,0,"SP"
1,2009,0.9451613,6.364286,3,2,0,"SP"
1,2010,1.135484,4.51,3,2,0,"SP"
1,2011,0.49,3.9,2,1,0,"SP"
1,2012,0.1806452,5.936364,7,6,0,"SP"
1,2013,0.6516129,7.978571,6,5,0,"SP"
1,2014,0.9290323,9.375,4,4,0,"SP"
1,2015,0.4387097,4.825,0,0,0,"SP"
1,2016,2.267857,10.03,5,5,0,"SP"
1,2017,0.61,NA,0,0,0,"SP"
1,2018,3.6,NA,0,0,0,"SP"
1,2019,0.5357143,6.65,1,1,0,"SP"
2,1973,0.1375,5.615385,8,8,0,"SP"
2,1974,0.872,7.5,5,5,0,"SP"
2,1975,0.5375,8.75,15,15,0,"SP"
2,1976,1.242857,8.727273,11,11,0,"SP"
2,1977,0.2923077,10.89286,14,14,0,"SP"
2,1978,0.752,10.40909,18,18,0,"SP"
2,1979,0.5153846,8.052632,13,13,0,"SP"
2,1980,0.625,10.08333,24,24,0,"SP"
2,1981,0.8321429,6.203704,11,11,0,"SP"
2,1982,0.5545455,8.578125,15,15,0,"SP"
2,1983,0.6608696,5.52381,10,9,0,"SP"
2,1984,0.9416667,7.221429,5,4,0,"SP"
2,1985,1.247059,9.15,8,8,0,"SP"
2,1986,0,NA,0,0,0,"SP"
2,1987,3.366667,1.6,0,0,0,"SP"
2,1988,0,10.19,5,5,0,"SP"
2,1989,0.7142857,NA,0,0,0,"SP"
2,1990,0,11.18333,6,6,0,"SP"
2,1991,1.453333,7.715,8,7,0,"SP"
2,1992,0,6.464286,4,4,0,"SP"
2,1993,1.428571,6.764286,5,5,0,"SP"
2,1994,0.3375,7.8,6,5,0,"SP"
2,1995,0,10.51875,8,8,0,"SP"
2,1996,1.247619,7.55,3,3,0,"SP"
2,1997,0.02,10.84,8,8,0,"SP"
2,1998,0.9318182,7.4375,4,3,0,"SP"
2,1999,0.824,6.76,3,3,0,"SP"
2,2000,NA,11.07222,9,9,0,"SP"
2,2001,2.8,8.7625,8,7,0,"SP"
2,2002,NA,10.64,5,5,0,"SP"
2,2003,2.6625,6.275,3,2,0,"SP"
2,2004,1.292857,5.475,2,2,0,"SP"
2,2005,0.4925926,1.91,0,0,0,"SP"
2,2006,1.035714,7.03,6,4,0,"SP"
2,2007,0.9,11.6,8,8,0,"SP"
2,2008,0.5827586,8.175,8,7,0,"SP"
2,2009,0.2571429,8.0125,6,6,0,"SP"
2,2010,0.6571429,9.042857,5,5,0,"SP"
2,2011,0.55,9.740909,10,10,0,"SP"
2,2012,0.06206897,3.466667,1,0,0,"SP"
2,2013,0.4107143,8.73,5,4,0,"SP"
2,2014,0.4928571,7.3375,3,3,0,"SP"
2,2015,0.6222222,7.4,1,1,0,"SP"
2,2016,1.82963,9.05,2,2,0,"SP"
2,2017,0.95,NA,0,0,0,"SP"
2,2018,0.8321429,6.65,1,1,0,"SP"
3,1973,0.07692308,8.181818,9,9,0,"SP"
3,1974,3.923077,9.958333,11,11,0,"SP"
3,1975,0.8214286,8.366667,12,12,0,"SP"
3,1976,0.6964286,10.38235,17,17,0,"SP"
3,1977,1.246667,11.41667,22,22,0,"SP"
3,1978,0.6428571,10.80714,21,21,0,"SP"
3,1979,0.09032258,11.62,24,24,1,"SP"
3,1980,0.637931,11,26,26,2,"SP"
3,1981,0.1483871,13.12069,29,29,3,"SP"
3,1982,0,10.19524,21,21,0,"SP"
3,1983,0.2083333,11.46364,22,22,0,"SP"
3,1984,1.304545,11.03333,9,8,0,"SP"
3,1985,0.075,9.514286,7,7,0,"SP"
3,1986,NA,12.6,1,1,0,"SP"
3,1987,1.166667,11.1375,8,8,0,"SP"
3,1988,0,11.83929,13,13,0,"SP"
3,1989,0.5192308,14.6,1,1,0,"SP"
3,1990,0.164,12.01818,11,11,0,"SP"
3,1991,0.4833333,12.44583,12,12,0,"SP"
3,1992,0.08333333,10.96818,11,11,0,"SP"
3,1993,0.1666667,8.191667,4,4,0,"SP"
3,1994,0,13.89375,8,8,0,"SP"
3,1995,0.1153846,11.37692,13,13,0,"SP"
3,1996,0.5736842,14.25,4,4,0,"SP"
3,1997,0,13.40769,13,13,0,"SP"
3,1998,0,13.78333,6,6,0,"SP"
3,1999,1.666667,11.23636,11,11,0,"SP"
3,2000,4.55,11.55833,6,6,0,"SP"
3,2001,3.466667,12.90667,15,14,0,"SP"
3,2002,11.36667,14.35,11,11,2,"SP"
3,2003,0.3764706,11.98889,9,9,0,"SP"
3,2004,2.132143,9.466667,6,5,0,"SP"
3,2005,0.36,8.6,4,3,0,"SP"
3,2006,0.5,11.67083,12,12,0,"SP"
3,2007,1.851724,10.97,10,9,0,"SP"
3,2008,0.3548387,11.17308,13,13,0,"SP"
3,2009,0.2225806,11.76875,8,8,0,"SP"
3,2010,1.086667,11.34706,17,17,0,"SP"
3,2011,1.832258,10.86,5,5,1,"SP"
3,2012,0.7666667,11.72692,13,13,0,"SP"
3,2013,1.932258,10.55667,14,14,0,"SP"
3,2014,0.62,NA,0,0,0,"SP"
3,2015,1.935484,NA,0,0,0,"SP"
3,2016,1.558621,10.09,5,5,0,"SP"
3,2017,1.283871,NA,0,0,0,"SP"
3,2018,1.496774,11.15,1,1,0,"SP"
4,1973,0.548,12.53125,15,15,2,"SP"
4,1974,1.063333,11.675,20,20,0,"SP"
4,1975,1.224138,11.75,17,17,2,"SP"
4,1976,1.717241,11.29545,22,22,0,"SP"
4,1977,0.28,13.975,20,20,1,"SP"
4,1978,1.182759,11.70833,24,24,0,"SP"
4,1979,0.85,12.07407,27,27,0,"SP"
4,1980,0.4733333,11.77586,29,29,1,"SP"
4,1981,1.938462,13.57692,26,26,1,"SP"
4,1982,0.4363636,13.81458,24,24,0,"SP"
4,1983,0.2166667,14.00417,12,12,2,"SP"
4,1984,0.09583333,14.13571,14,14,0,"SP"
4,1985,0.2772727,14.36,20,20,2,"SP"
4,1986,0.25,10.675,12,12,0,"SP"
4,1987,2.64,15.7075,20,20,5,"SP"
4,1988,24.39,13.55769,13,13,0,"SP"
4,1989,1.342857,NA,0,0,0,"SP"
4,1990,3.214286,12.3525,20,20,0,"SP"
4,1991,2.3,11.1125,16,16,0,"SP"
4,1992,0.12,14.83636,11,11,3,"SP"
4,1993,1.265217,13.00833,6,6,0,"SP"
4,1994,0.18,13.7875,16,16,3,"SP"
4,1995,0.1590909,14.6025,20,20,1,"SP"
4,1996,0.3590909,13.12778,9,9,0,"SP"
4,1997,1.965385,15.08846,13,13,2,"SP"
4,1998,1.426667,14.4125,8,8,1,"SP"
4,1999,1.667857,14.14545,11,11,1,"SP"
4,2000,10.1,14.495,10,10,2,"SP"
4,2001,5.1,15.6625,12,12,2,"SP"
4,2002,2.2,14.515,10,10,1,"SP"
4,2003,1.845,12.625,4,4,0,"SP"
4,2004,1.54,12.03333,12,12,0,"SP"
4,2005,0.3833333,14.47857,7,7,1,"SP"
4,2006,1.293333,16.21667,6,6,1,"SP"
4,2007,4.18,14.92,10,10,2,"SP"
4,2008,1.046667,15.39583,12,12,3,"SP"
4,2009,0.87,13.45,15,15,2,"SP"
4,2010,0.6266667,15.01667,24,24,7,"SP"
4,2011,1.293333,16.91667,9,9,2,"SP"
4,2012,1.14,12.87692,13,13,0,"SP"
4,2013,1.646667,16.01111,9,9,2,"SP"
4,2014,0.9366667,15.5,1,1,0,"SP"
4,2015,0,NA,0,0,0,"SP"
4,2016,1.172414,14.47778,9,9,1,"SP"
4,2017,0.1766667,NA,0,0,0,"SP"
4,2018,3.66,NA,0,0,0,"SP"
5,1973,0.9153846,17.975,19,20,11,"SP"
5,1974,0.09285714,17.3,20,20,11,"SP"
5,1975,2.086667,15.23913,23,23,8,"SP"
5,1976,0.6903226,18.2,15,15,10,"SP"
5,1977,1.59,15.51724,29,29,5,"SP"
5,1978,1.037037,15.94231,26,26,5,"SP"
5,1979,1.425806,17.80357,28,28,15,"SP"
5,1980,1.529032,14.75926,27,27,1,"SP"
5,1981,0.3033333,16.5,26,26,11,"SP"
5,1982,0.5944444,17.56087,23,23,13,"SP"
5,1983,0.02272727,16.775,14,14,4,"SP"
5,1984,3.442857,15.6,3,3,0,"SP"
5,1985,1.22,14.26944,18,18,4,"SP"
5,1986,2.2,19.87813,14,16,11,"SP"
5,1987,4.5,16.63,20,20,9,"SP"
5,1988,3.683333,17.32,20,20,8,"SP"
5,1989,1.855,19.3,1,1,1,"SP"
5,1990,0.06842105,19.88125,16,16,13,"SP"
5,1991,0,15.33889,9,9,4,"SP"
5,1992,0.8285714,19.79444,9,9,8,"SP"
5,1993,1.491667,17.45,2,2,1,"SP"
5,1994,0.3047619,19.72941,15,16,11,"SP"
5,1995,0.7473684,18.60714,14,14,11,"SP"
5,1996,1.37,17.075,7,8,2,"SP"
5,1997,1.269565,18.02941,16,17,9,"SP"
5,1998,0.4590909,16.84167,12,12,5,"SP"
5,1999,0.5038462,18.605,10,10,5,"SP"
5,2000,5.45,18.92857,6,7,4,"SP"
5,2001,3.125,18.72143,5,7,2,"SP"
5,2002,12.26,19.76667,3,3,3,"SP"
5,2003,2.370833,18.02143,6,7,3,"SP"
5,2004,1,18.9375,3,4,2,"SP"
5,2005,1.835484,19.87,7,10,5,"SP"
5,2006,0.03225806,21.05,7,9,7,"SP"
5,2007,1.819355,18.90625,8,8,5,"SP"
5,2008,2.803226,17.46667,6,6,1,"SP"
5,2009,0.2774194,19.31429,6,7,4,"SP"
5,2010,2.716129,16.7575,20,20,8,"SP"
5,2011,0.4096774,19.1375,8,8,7,"SP"
5,2012,0.1566667,21.32143,4,7,4,"SP"
5,2013,1.222581,15.3125,8,8,1,"SP"
5,2014,0.5193548,NA,0,0,0,"SP"
5,2015,0.1483871,21.23333,3,3,3,"SP"
5,2016,0.983871,18.87857,7,7,2,"SP"
5,2017,0.6032258,NA,0,0,0,"SP"
5,2018,2.548387,NA,0,0,0,"SP"
6,1973,2.264286,19.83333,13,15,12,"SP"
6,1974,9.707407,20.8125,14,16,15,"SP"
6,1975,1.056667,20.88235,14,17,10,"SP"
6,1976,0.09333333,22.5,8,13,10,"SP"
6,1977,2.955556,18.86538,26,26,21,"SP"
6,1978,1.233333,19.08696,23,23,17,"SP"
6,1979,1.72963,21.14815,22,27,23,"SP"
6,1980,1.148276,19.25,24,26,18,"SP"
6,1981,0.8275862,23.08,15,20,15,"SP"
6,1982,0.1,23.82381,9,19,13,"SP"
6,1983,0.3380952,22.60333,9,13,10,"SP"
6,1984,0.4333333,20.8,8,12,8,"SP"
6,1985,1.161111,21.58333,15,18,17,"SP"
6,1986,0,22.15476,15,18,14,"SP"
6,1987,0,22.24565,15,20,17,"SP"
6,1988,8.43,19.19333,14,15,10,"SP"
6,1989,0.7958333,NA,0,0,0,"SP"
6,1990,0.315,21.92917,8,12,11,"SP"
6,1991,2.82963,21.8125,4,4,4,"SP"
6,1992,1.455556,17.89333,14,15,6,"SP"
6,1993,0.4173913,NA,0,0,0,"SP"
6,1994,0,24.10417,5,10,5,"SP"
6,1995,0.0125,22.15357,9,13,11,"SP"
6,1996,0.3222222,18.85,2,2,1,"SP"
6,1997,1.420833,20.98929,11,14,12,"SP"
6,1998,0.125,25.42,1,4,2,"SP"
6,1999,0.5296296,22.87222,6,8,7,"SP"
6,2000,6.35,22.72857,3,6,5,"SP"
6,2001,9.9,27.0375,1,1,1,"SP"
6,2002,9.2,23.38333,1,3,2,"SP"
6,2003,1.152381,28.81667,0,1,0,"SP"
6,2004,0.12,25.27,2,4,2,"SP"
6,2005,1.94,26.24375,2,4,3,"SP"
6,2006,1.34,23.32083,6,12,10,"SP"
6,2007,1.043333,23.9875,4,8,4,"SP"
6,2008,1.756667,22.60625,4,7,2,"SP"
6,2009,0,24.74,2,4,3,"SP"
6,2010,0.4266667,21.4625,13,16,13,"SP"
6,2011,0.4533333,25.81,2,2,2,"SP"
6,2012,1.38,24.51667,2,5,4,"SP"
6,2013,1.573333,17.725,4,4,2,"SP"
6,2014,0.9933333,NA,0,0,0,"SP"
6,2015,2.72,24.65,1,3,1,"SP"
6,2016,0.06,23.73889,4,7,5,"SP"
6,2017,3.375862,NA,0,0,0,"SP"
6,2018,0.44,NA,0,0,0,"SP"
7,1973,0.5714286,23.36111,11,17,14,"SP"
7,1974,1.063333,23.38462,7,11,9,"SP"
7,1975,0.33,25.41176,3,13,9,"SP"
7,1976,1.303333,24.08696,8,22,18,"SP"
7,1977,1.446667,21.34091,18,22,21,"SP"
7,1978,0.07931034,23.53704,14,22,12,"SP"
7,1979,0.3133333,24.46296,11,21,15,"SP"
7,1980,0.4733333,23.08,13,21,17,"SP"
7,1981,0.362069,23.03571,14,25,23,"SP"
7,1982,0.3388889,25.8275,4,15,7,"SP"
7,1983,0.75,26.97917,1,4,2,"SP"
7,1984,0,24.84706,4,13,10,"SP"
7,1985,0.7291667,26.2375,1,10,6,"SP"
7,1986,0,23.79211,9,15,11,"SP"
7,1987,1.85,25.15909,6,16,10,"SP"
7,1988,0,21.1,5,5,5,"SP"
7,1989,0,NA,0,0,0,"SP"
7,1990,0.02,25.575,3,9,4,"SP"
7,1991,0.05555556,27.4,0,1,0,"SP"
7,1992,0,21.8625,6,6,6,"SP"
7,1993,0.01111111,24.7,0,2,2,"SP"
7,1994,0,27.86154,0,4,1,"SP"
7,1995,0.1304348,27.03846,1,6,3,"SP"
7,1996,0.5241379,26.625,1,1,1,"SP"
7,1997,0.355,23.0875,2,4,3,"SP"
7,1998,0,26.12778,2,5,4,"SP"
7,1999,1.825926,27.1875,0,2,1,"SP"
7,2000,0.8,25.39,2,3,2,"SP"
7,2001,2,24.2,1,3,2,"SP"
7,2002,2.28,25.26667,0,2,2,"SP"
